Job title,Salary amount,Salary currency,Conversion ratio,Country,City,State,Reference year,Remote ratio,Company industry,Company size,Education,Experience level,Employment type
Data Analyst,79000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Analytics Engineer,100000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Analytics Engineer,75000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,205000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,190000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,331640.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,283780.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Applied Scientist,222200.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Applied Scientist,136000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Data Engineer,117000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
BI Analyst,99000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
BI Analyst,72000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Manager,77000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,49900.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,95000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,70000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,203500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,133000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,104000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,80000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,134400.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,100000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,26800.0,GBP,1.2951632,GB,,,2024,0.0,,M,,EN,FT
Data Scientist,26800.0,GBP,1.2951632,GB,,,2024,0.0,,M,,EN,FT
Data Scientist,65000.0,GBP,1.2951632,GB,,,2024,100.0,,M,,SE,FT
Data Scientist,45000.0,GBP,1.2951632,GB,,,2024,100.0,,M,,SE,FT
Data Analyst,64500.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,51500.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
ML Engineer,240200.0,USD,1.0,GB,,,2024,100.0,,M,,SE,FT
ML Engineer,102900.0,USD,1.0,GB,,,2024,100.0,,M,,SE,FT
Data Analyst,195600.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,165500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,180400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,138800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,180000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,139000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,112000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,109000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,147670.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,118136.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,164000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,117000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Developer,42000.0,USD,1.0,PH,,,2024,0.0,,M,,SE,FT
BI Developer,21600.0,USD,1.0,PH,,,2024,0.0,,M,,SE,FT
Data Scientist,154000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,81536.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,180000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,139000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,23000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,EN,FT
Data Analyst,23000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,EN,FT
Data Engineer,198000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,143000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,340000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,212000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,230000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,51000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
ML Engineer,70000.0,EUR,1.0882787,FI,,,2024,50.0,,L,,SE,FT
ML Engineer,27000.0,USD,1.0,TR,,,2024,0.0,,S,,EN,FT
Data Scientist,114000.0,CHF,1.1143726,CH,,,2024,50.0,,L,,MI,FT
ML Engineer,105000.0,CAD,0.73006557,CA,,,2024,50.0,,M,,EN,FT
BI Engineer,108500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Engineer,78800.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,385000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,200000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,297000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,138000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,198000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,140000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
AI Engineer,46848.0,USD,1.0,OM,,,2023,0.0,,M,,SE,FT
ML Engineer,130400.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
ML Engineer,74500.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,212000.0,USD,1.0,AU,,,2024,0.0,,M,,SE,FT
Data Engineer,93400.0,USD,1.0,AU,,,2024,0.0,,M,,SE,FT
BI Analyst,142000.0,USD,1.0,CA,,,2024,0.0,,M,,MI,FT
BI Analyst,91300.0,USD,1.0,CA,,,2024,0.0,,M,,MI,FT
Data Analyst,166000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,73100.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,133000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,58400.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,204600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,84500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,176000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,72700.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,92000.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,65000.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Engineer,231000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,141000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,162819.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,95776.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Applied Scientist,222200.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Applied Scientist,136000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Data Engineer,138278.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,86424.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,130500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Analytics Engineer,96000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,175000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,117000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,122100.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,75500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,250000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,200000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Manager,117000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Manager,99600.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,162240.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,47840.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,231250.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,111000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,277000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,173000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,128000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,81500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,202800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,115000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,65000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,55751.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,165000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
AI Engineer,257250.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
AI Engineer,99750.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,169767.0,USD,1.0,NZ,,,2024,0.0,,M,,SE,FT
Data Engineer,136420.0,USD,1.0,NZ,,,2024,0.0,,M,,SE,FT
Data Engineer,100000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,95000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,147800.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,93100.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,83300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Manager,47500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,160000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,100000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,92000.0,USD,1.0,AU,,,2024,0.0,,M,,EN,FT
BI Analyst,90000.0,USD,1.0,AU,,,2024,0.0,,M,,EN,FT
Data Manager,220000.0,USD,1.0,GB,,,2024,0.0,,M,,SE,FT
Data Manager,137500.0,USD,1.0,GB,,,2024,0.0,,M,,SE,FT
Data Scientist,175100.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,82915.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,166000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,73000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,236400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,141800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,135000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Developer,147500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Developer,70800.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Engineer,185000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
BI Engineer,79600.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Data Analyst,99200.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,69400.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,88200.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,61700.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Research Engineer,234000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,146000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,165000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,165000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,160000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,154800.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,76300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,112000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,84000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,115000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,90000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Engineer,185000.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
BI Engineer,79600.0,USD,1.0,US,,,2024,0.0,,L,,SE,FT
Data Analyst,160000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,110000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,95000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,65000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,180000.0,USD,1.0,CA,,,2024,100.0,,M,,SE,FT
Analytics Engineer,120000.0,USD,1.0,CA,,,2024,100.0,,M,,SE,FT
Data Analyst,155000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,100000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,190500.0,USD,1.0,CA,,,2024,100.0,,M,,SE,FT
Data Scientist,138500.0,USD,1.0,CA,,,2024,100.0,,M,,SE,FT
Data Engineer,159000.0,USD,1.0,CA,,,2024,0.0,,M,,SE,FT
Data Engineer,127000.0,USD,1.0,CA,,,2024,0.0,,M,,SE,FT
Data Analyst,147000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,118000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
ML Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
ML Engineer,125000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,116000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,90000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,255475.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,185800.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,85000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,65000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,150000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,120000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,190000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,190000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,440000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,295000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,170000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Analytics Engineer,140000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,165000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,140250.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Analyst,110300.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,78100.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
ML Engineer,210000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,151800.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Analyst,75000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
BI Analyst,65000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,140000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,105000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,200000.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
Data Analyst,157144.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,99445.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,274965.0,CAD,0.73006557,CA,,,2024,0.0,,M,,SE,FT
Data Engineer,130008.0,CAD,0.73006557,CA,,,2024,0.0,,M,,SE,FT
Data Engineer,201900.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,97335.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,283800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,170700.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,152400.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Research Engineer,73700.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,166000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,73100.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,202600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,93800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,273500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,126600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,176875.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,84750.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ETL Developer,166000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ETL Developer,73100.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,88200.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Analyst,61700.0,USD,1.0,US,,,2024,100.0,,M,,EN,FT
Data Engineer,75000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,60000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,121500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Scientist,88200.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,133000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,58300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,229900.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,201400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,247250.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,160000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,177700.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,94700.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,184000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,123000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,258600.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,215500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,237188.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,194063.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,112500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Engineer,59500.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,153900.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,85500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,210000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,151800.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Engineer,108500.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Engineer,78800.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,212000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,93300.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,209000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,171000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,164000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,109000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,140000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,115000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,83300.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,47500.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Analytics Engineer,156450.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Analytics Engineer,119200.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,161500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,113050.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,130916.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,120000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Scientist,260000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,198000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,235000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,170000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Scientist,185900.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,109400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,210000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,180000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,110000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,185000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Engineer,148000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
Data Scientist,180000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,110000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,235680.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
ML Engineer,153040.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,145000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,106500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,290000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,240000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,185000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,145000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
BI Analyst,150000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
BI Analyst,123000.0,USD,1.0,US,,,2024,100.0,,M,,SE,FT
ML Engineer,270400.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,145600.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,177000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,149000.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,115000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,95000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
BI Analyst,167500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
BI Analyst,106500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Research Engineer,303050.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,202350.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,184000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,123000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Analytics Engineer,244400.0,USD,1.0,FR,,,2024,0.0,,M,,SE,FT
Analytics Engineer,131600.0,USD,1.0,FR,,,2024,0.0,,M,,SE,FT
Data Engineer,110000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,76500.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,134400.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,81200.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Analyst,100000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,75000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Research Engineer,600000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,280000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,130000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,100000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,207300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Analyst,149300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,128000.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,81500.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,144000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,113000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,278700.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Research Engineer,159300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,65000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,SE,FT
Data Scientist,55000.0,GBP,1.2951632,GB,,,2024,0.0,,M,,SE,FT
BI Engineer,165600.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
BI Engineer,65800.0,USD,1.0,US,,,2024,0.0,,L,,MI,FT
ML Engineer,200000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
ML Engineer,85000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,193412.0,USD,1.0,CA,,,2024,0.0,,M,,MI,FT
Data Engineer,116047.0,USD,1.0,CA,,,2024,0.0,,M,,MI,FT
Research Engineer,359400.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Research Engineer,239600.0,USD,1.0,US,,,2024,100.0,,M,,MI,FT
Data Analyst,132000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Analyst,108000.0,USD,1.0,US,,,2024,0.0,,M,,EN,FT
Data Engineer,106050.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,80420.0,USD,1.0,US,,,2024,0.0,,M,,MI,FT
Data Engineer,240000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Engineer,204000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,174300.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
Data Scientist,140000.0,USD,1.0,US,,,2024,0.0,,M,,SE,FT
