Job title,Location,Company Industry,Experience Level,Salary Amount,Salary Currency,Conversion Ratio,Reference Year
Data Engineer,US,2023,Senior,110000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,185000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,50000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,210000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,108000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,80000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,59500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,250000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,173400.0,USD,1.0,2023
Data Engineer,US,2023,Senior,215000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,153000.0,USD,1.0,2023
ML Engineer,GB,2023,Senior,171000.0,GBP,1.2951632,2023
ML Engineer,GB,2023,Senior,120000.0,GBP,1.2951632,2023
Data Analyst,US,2023,Senior,105000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,75000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,60000.0,USD,1.0,2023
AI Engineer,KR,2023,Mid,54000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,202000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,132000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,185900.0,USD,1.0,2023
Data Scientist,US,2023,Senior,129300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
Data Analyst,GB,2023,Mid,60000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Mid,50000.0,GBP,1.2951632,2023
Data Scientist,US,2023,Senior,316000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,202000.0,USD,1.0,2023
Research Engineer,GB,2023,Mid,66000.0,GBP,1.2951632,2023
ML Engineer,US,2023,Executive,330000.0,USD,1.0,2023
ML Engineer,US,2023,Executive,188000.0,USD,1.0,2023
BI Analyst,US,2023,Mid,140000.0,USD,1.0,2023
BI Analyst,US,2023,Mid,110000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,190000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,180000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,162000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,125000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,140000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,105000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,90000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,73000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,145000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,115000.0,USD,1.0,2023
Data Manager,US,2023,Senior,145000.0,USD,1.0,2023
Data Manager,US,2023,Senior,130000.0,USD,1.0,2023
Decision Scientist,US,2023,Mid,204500.0,USD,1.0,2023
Decision Scientist,US,2023,Mid,142200.0,USD,1.0,2023
BI Analyst,US,2023,Mid,150000.0,USD,1.0,2023
BI Analyst,US,2023,Mid,135000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,247500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,172200.0,USD,1.0,2023
Data Engineer,US,2023,Executive,329500.0,USD,1.0,2023
Data Engineer,US,2023,Executive,269600.0,USD,1.0,2023
BI Engineer,US,2023,Senior,225000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,156400.0,USD,1.0,2023
Data Engineer,US,2023,Senior,190000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,185900.0,USD,1.0,2023
Data Engineer,US,2023,Mid,129300.0,USD,1.0,2023
Data Analyst,US,2023,Mid,80000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,70000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,204500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,138900.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,142200.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
Data Engineer,US,2023,Mid,146000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,97000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,147100.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90700.0,USD,1.0,2023
Data Scientist,US,2023,Senior,257000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,197000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,140000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,120000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,85000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,79000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,93919.0,USD,1.0,2023
Data Analyst,US,2023,Senior,51962.0,USD,1.0,2023
Data Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,84800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,250500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,166600.0,USD,1.0,2023
Data Scientist,GB,2023,Mid,110000.0,GBP,1.2951632,2023
Data Scientist,GB,2023,Mid,80000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Executive,174500.0,USD,1.0,2023
Data Engineer,US,2023,Executive,113000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,135000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Engineer,GB,2023,Executive,200000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Executive,150000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Senior,135000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Analyst,EE,2023,Mid,49200.0,EUR,1.0882787,2023
Data Analyst,EE,2023,Mid,31200.0,EUR,1.0882787,2023
Data Engineer,US,2023,Senior,260000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,225000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,226600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140100.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,126500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,340000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,212000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,213600.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,142400.0,USD,1.0,2023
Data Scientist,US,2023,Senior,153600.0,USD,1.0,2023
Data Scientist,US,2023,Senior,106800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,309000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,125000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,85000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,226600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140100.0,USD,1.0,2023
Research Engineer,US,2023,Senior,303050.0,USD,1.0,2023
Research Engineer,US,2023,Senior,202350.0,USD,1.0,2023
Data Engineer,US,2023,Senior,143000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,95000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,185000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,79600.0,USD,1.0,2023
Data Scientist,US,2023,Senior,207900.0,USD,1.0,2023
Data Scientist,US,2023,Senior,158400.0,USD,1.0,2023
Research Engineer,US,2023,Senior,303050.0,USD,1.0,2023
Research Engineer,US,2023,Senior,202350.0,USD,1.0,2023
Data Engineer,US,2023,Senior,385000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,200000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,241300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,211949.0,USD,1.0,2023
Data Manager,US,2023,Senior,115000.0,USD,1.0,2023
Data Manager,US,2023,Senior,90000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,172200.0,USD,1.0,2023
Data Scientist,US,2023,Mid,131200.0,USD,1.0,2023
Data Scientist,US,2023,Junior,105000.0,USD,1.0,2023
Data Scientist,US,2023,Junior,70000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,253000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,123800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,240000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,142500.0,USD,1.0,2023
Data Scientist,PL,2023,Junior,150000.0,PLN,0.25486645,2023
ML Engineer,US,2023,Senior,330000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204000.0,USD,1.0,2023
ML Engineer,US,2023,Executive,180000.0,USD,1.0,2023
ML Engineer,US,2023,Executive,160000.0,USD,1.0,2023
BI Analyst,US,2023,Senior,193600.0,USD,1.0,2023
BI Analyst,US,2023,Senior,130838.0,USD,1.0,2023
Data Engineer,US,2023,Senior,225500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,139400.0,USD,1.0,2023
Data Engineer,US,2023,Senior,143000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,95000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,328133.0,USD,1.0,2023
ML Engineer,US,2023,Senior,218755.0,USD,1.0,2023
Data Scientist,US,2023,Senior,250830.0,USD,1.0,2023
Data Scientist,US,2023,Senior,143370.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,260000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,160000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,203500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,166500.0,USD,1.0,2023
Data Scientist,US,2023,Mid,180000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,162000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,145000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,115000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,180400.0,USD,1.0,2023
Data Analyst,US,2023,Senior,138800.0,USD,1.0,2023
Research Engineer,US,2023,Senior,148350.0,USD,1.0,2023
Research Engineer,US,2023,Senior,87400.0,USD,1.0,2023
Data Analyst,US,2023,Mid,87500.0,USD,1.0,2023
Data Analyst,US,2023,Mid,62500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,157550.0,USD,1.0,2023
Data Engineer,US,2023,Senior,104650.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,309000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,139500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,118575.0,USD,1.0,2023
Data Analyst,US,2023,Senior,129150.0,USD,1.0,2023
Data Analyst,US,2023,Senior,98400.0,USD,1.0,2023
Data Analyst,US,2023,Senior,192500.0,USD,1.0,2023
Data Analyst,US,2023,Senior,140000.0,USD,1.0,2023
Data Engineer,GB,2023,Mid,55000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Mid,55000.0,GBP,1.2951632,2023
BI Developer,US,2023,Senior,98010.0,USD,1.0,2023
BI Developer,US,2023,Senior,66825.0,USD,1.0,2023
Data Manager,US,2023,Senior,145000.0,USD,1.0,2023
Data Manager,US,2023,Senior,130000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,95000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,80000.0,USD,1.0,2023
Decision Scientist,US,2023,Mid,204500.0,USD,1.0,2023
Decision Scientist,US,2023,Mid,142200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,120000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,100000.0,USD,1.0,2023
Data Manager,US,2023,Senior,190000.0,USD,1.0,2023
Data Manager,US,2023,Senior,170000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,130000.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
ML Engineer,US,2023,Mid,170000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,120000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,229000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,131000.0,USD,1.0,2023
Data Engineer,GB,2023,Senior,85000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Senior,75000.0,GBP,1.2951632,2023
Data Analyst,US,2023,Senior,192000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,164000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,181500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,112200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,223800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,172100.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,258800.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,199200.0,USD,1.0,2023
Research Engineer,US,2023,Senior,185000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,148000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,193600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,119700.0,USD,1.0,2023
Data Scientist,US,2023,Senior,175750.0,USD,1.0,2023
Data Scientist,US,2023,Senior,136742.0,USD,1.0,2023
Research Engineer,US,2023,Mid,257400.0,USD,1.0,2023
Research Engineer,US,2023,Mid,193500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,228856.0,USD,1.0,2023
Data Scientist,US,2023,Senior,144540.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,155000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,125000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,150600.0,USD,1.0,2023
Data Engineer,US,2023,Senior,120500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,176000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,152000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,200000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,115500.0,USD,1.0,2023
Data Engineer,US,2023,Mid,73500.0,USD,1.0,2023
Data Engineer,GB,2023,Executive,110000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Executive,80000.0,GBP,1.2951632,2023
Data Scientist,US,2023,Senior,225000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,172758.0,USD,1.0,2023
Research Engineer,GB,2023,Mid,70000.0,GBP,1.2951632,2023
Research Engineer,GB,2023,Mid,55000.0,GBP,1.2951632,2023
Data Analyst,US,2023,Mid,110000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,85000.0,USD,1.0,2023
Insight Analyst,GB,2023,Mid,42000.0,GBP,1.2951632,2023
Insight Analyst,GB,2023,Mid,35000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Senior,245000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,194992.0,USD,1.0,2023
Data Scientist,US,2023,Mid,140000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,100000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,213800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,180300.0,USD,1.0,2023
Data Engineer,US,2023,Senior,145000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Engineer,US,2023,Executive,375500.0,USD,1.0,2023
Data Engineer,US,2023,Executive,250300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,250500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,166600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,262269.0,USD,1.0,2023
ML Engineer,US,2023,Senior,230797.0,USD,1.0,2023
Data Engineer,US,2023,Mid,147100.0,USD,1.0,2023
Data Engineer,US,2023,Mid,90700.0,USD,1.0,2023
ML Engineer,US,2023,Senior,185000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,145000.0,USD,1.0,2023
Data Analyst,GB,2023,Senior,100000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Senior,75000.0,GBP,1.2951632,2023
BI Developer,GB,2023,Senior,80000.0,GBP,1.2951632,2023
BI Developer,GB,2023,Senior,50750.0,GBP,1.2951632,2023
Data Scientist,US,2023,Mid,115000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,90000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,195000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,73500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,84800.0,USD,1.0,2023
Data Engineer,US,2023,Senior,185000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,145000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,158900.0,USD,1.0,2023
ML Engineer,US,2023,Senior,132400.0,USD,1.0,2023
AI Engineer,US,2023,Mid,140000.0,USD,1.0,2023
Data Manager,US,2023,Mid,130000.0,USD,1.0,2023
Data Manager,US,2023,Mid,100000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,163800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,126000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,225000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,111967.0,USD,1.0,2023
Data Engineer,US,2023,Senior,205600.0,USD,1.0,2023
Data Engineer,US,2023,Senior,105700.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
Data Analyst,US,2023,Mid,104000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,88000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,216027.0,USD,1.0,2023
Data Engineer,US,2023,Senior,101028.0,USD,1.0,2023
Data Scientist,ES,2023,Senior,45000.0,EUR,1.0882787,2023
Data Scientist,ES,2023,Senior,36000.0,EUR,1.0882787,2023
Applied Scientist,US,2023,Senior,309400.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,159100.0,USD,1.0,2023
Data Analyst,US,2023,Senior,142000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,128000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,174350.0,USD,1.0,2023
Data Engineer,US,2023,Senior,126800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,226600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140100.0,USD,1.0,2023
Data Scientist,US,2023,Senior,180000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,162000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,262000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,186000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,185000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,79600.0,USD,1.0,2023
Data Analyst,CA,2023,Senior,129000.0,USD,1.0,2023
Data Analyst,CA,2023,Senior,95000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,175000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,120000.0,USD,1.0,2023
Data Analyst,GB,2023,Mid,75000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Mid,55000.0,GBP,1.2951632,2023
Data Scientist,IT,2023,Junior,27500.0,EUR,1.0882787,2023
Data Analyst,US,2023,Senior,130000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,105000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,232200.0,USD,1.0,2023
ML Engineer,US,2023,Senior,119000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,268000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,137500.0,USD,1.0,2023
Data Analyst,US,2023,Senior,153300.0,USD,1.0,2023
Data Analyst,US,2023,Senior,104244.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,216000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,184000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,190000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,145000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,135000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,226000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,160000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,80000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,70000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,198800.0,USD,1.0,2023
Data Engineer,US,2023,Senior,122600.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,230000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,196000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,181500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,127000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,210000.0,USD,1.0,2023
AI Engineer,FR,2023,Senior,120000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,385000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,245000.0,USD,1.0,2023
AI Engineer,US,2023,Mid,225000.0,USD,1.0,2023
AI Engineer,US,2023,Mid,175000.0,USD,1.0,2023
Data Engineer,CA,2023,Senior,148500.0,CAD,0.73006557,2023
Data Engineer,CA,2023,Senior,117000.0,CAD,0.73006557,2023
Data Analyst,US,2023,Senior,131650.0,USD,1.0,2023
Data Analyst,US,2023,Senior,105320.0,USD,1.0,2023
Research Engineer,US,2023,Senior,210000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,151800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,147500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,112500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,240000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,163200.0,USD,1.0,2023
Data Analyst,US,2023,Senior,134200.0,USD,1.0,2023
Data Analyst,US,2023,Senior,103200.0,USD,1.0,2023
Data Analyst,US,2023,Senior,65000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,55000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,234000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,176000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,165400.0,USD,1.0,2023
ML Engineer,US,2023,Senior,127300.0,USD,1.0,2023
Data Analyst,US,2023,Senior,180400.0,USD,1.0,2023
Data Analyst,US,2023,Senior,138800.0,USD,1.0,2023
Data Manager,CZ,2023,Senior,100000.0,EUR,1.0882787,2023
AI Engineer,ES,2023,Mid,30390.0,EUR,1.0882787,2023
Data Manager,IN,2023,Mid,3200000.0,INR,0.011962834,2023
Data Engineer,US,2023,Mid,185900.0,USD,1.0,2023
Data Engineer,US,2023,Mid,129300.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
ML Engineer,US,2023,Mid,145000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,135000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,126900.0,USD,1.0,2023
Data Scientist,US,2023,Mid,77900.0,USD,1.0,2023
Data Analyst,US,2023,Senior,85000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,75000.0,USD,1.0,2023
Data Engineer,GB,2023,Mid,90000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Mid,75000.0,GBP,1.2951632,2023
ML Engineer,US,2023,Senior,330000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,169000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,110600.0,USD,1.0,2023
Research Engineer,CH,2023,Junior,2000000.0,INR,0.011962834,2023
Data Manager,IN,2023,Senior,3600000.0,INR,0.011962834,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,168000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,130000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,225500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,139400.0,USD,1.0,2023
Data Scientist,US,2023,Junior,150000.0,USD,1.0,2023
Data Scientist,US,2023,Junior,140000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,226000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,162000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,200000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,195000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,160000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,154000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,82000.0,USD,1.0,2023
Data Manager,US,2023,Senior,160000.0,USD,1.0,2023
Data Manager,US,2023,Senior,145000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,239400.0,USD,1.0,2023
AI Engineer,US,2023,Senior,136800.0,USD,1.0,2023
Data Engineer,US,2023,Executive,329500.0,USD,1.0,2023
Data Engineer,US,2023,Executive,269600.0,USD,1.0,2023
Data Scientist,US,2023,Senior,120000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,100000.0,USD,1.0,2023
Decision Scientist,US,2023,Senior,204500.0,USD,1.0,2023
Decision Scientist,US,2023,Senior,142200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,230000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,180000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,164000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,130000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,169000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,91000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,323300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,184700.0,USD,1.0,2023
Data Manager,US,2023,Senior,145000.0,USD,1.0,2023
Data Manager,US,2023,Senior,130000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,120000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,210000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,136000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,171250.0,USD,1.0,2023
Data Engineer,US,2023,Senior,113750.0,USD,1.0,2023
Data Scientist,US,2023,Senior,136000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,104000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,195000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,185900.0,USD,1.0,2023
Data Engineer,US,2023,Mid,129300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,194100.0,USD,1.0,2023
ML Engineer,US,2023,Senior,152300.0,USD,1.0,2023
Data Engineer,US,2023,Senior,190000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,120000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,240000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,157250.0,USD,1.0,2023
Data Engineer,US,2023,Senior,212000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
